FlightId,Ordinal,LatitudeDegrees,LongitudeDegrees,AltitudeFeet,AirspeedKnots
308692482,1,33.7660169934,-94.568633157,38000,450
308692482,2,32.897449,-97.040653,17000,450
308692486,1,33.7976599854,-94.6408047023,38000,450
308692486,2,32.897449,-97.040653,17000,450
308692494,1,42.208343,-83.357175,17000,450
308692509,1,28.1636596037,-79.4309191668,38000,450
308692509,2,26.072747,-80.140029,17000,450
308692532,1,30.757573767,-93.066500588,38000,450
308692532,2,29.654107,-95.276614,17000,450
308692545,1,31.0532926112,-93.1345360723,38000,450
308692545,2,29.986679,-95.338111,17000,450
308692572,1,34.6786905757,-115.937732822,38000,450
308692572,2,33.9425,-118.408056,17000,450
308692573,1,34.36782959,-115.747426045,38000,450
308692573,2,33.9425,-118.408056,17000,450
308692575,1,34.3765594017,-115.728518263,38000,450
308692575,2,33.9425,-118.408056,17000,450
308692584,1,34.7130626617,-115.935428014,38000,450
308692584,2,33.9425,-118.408056,17000,450
308692603,1,30.5907179873,-80.9809357338,38000,450
308692603,2,28.431639,-81.308286,17000,450
308692630,1,27.947229316,-79.8821706025,38000,450
308692630,2,25.796549,-80.275614,17000,450
308692641,1,44.5062814607,-90.2334606215,38000,450
308692641,2,44.881234,-93.203111,17000,450
308692651,1,31.5441549228,-88.4635170391,38000,450
308692651,2,29.984223,-90.255969,17000,450
308692679,1,41.98032,-87.902313,17000,450
308692682,1,41.8630872483,-85.0026588552,38000,450
308692682,2,41.98032,-87.902313,17000,450
308692693,1,28.7836094581,-79.3973858768,38000,450
308692693,2,26.688618,-80.090697,17000,450
308692705,1,33.9584633162,-109.354195007,38000,450
308692705,2,33.43653,-112.007268,17000,450
308692706,1,34.4708442925,-109.700243448,38000,450
308692706,2,33.43653,-112.007268,17000,450
308692708,1,33.9860311725,-109.373542054,38000,450
308692708,2,33.43653,-112.007268,17000,450
308692711,1,33.880123018,-109.409864107,38000,450
308692711,2,33.43653,-112.007268,17000,450
308692763,1,47.474955221,-119.097740494,38000,450
308692763,2,47.44443,-122.300497,17000,450
308692766,1,37.8841066124,-119.648287185,38000,450
308692766,2,37.615223,-122.389979,17000,450
308692769,1,37.7950820682,-119.593647123,38000,450
308692769,2,37.615223,-122.389979,17000,450
308692775,1,37.7773600069,-119.583499513,38000,450
308692775,2,37.615223,-122.389979,17000,450
308692777,1,37.9564051238,-119.657990665,38000,450
308692777,2,37.615223,-122.389979,17000,450
308692780,1,37.8413339696,-119.621575749,38000,450
308692780,2,37.615223,-122.389979,17000,450
308692786,1,34.0712448158,-115.227411157,38000,450
308692786,2,33.680488,-117.860223,17000,450
308693128,1,43.4648211695,-121.972576621,38000,450
308693128,2,45.589237,-122.593889,17000,450
308693777,1,31.9864708141,-82.7700249397,38000,450
308693777,2,33.639975,-84.444032,17000,450
308693782,1,31.699944489,-83.2990046373,38000,450
308693782,2,33.639975,-84.444032,17000,450
308693809,1,41.411675,-81.834693,17000,450
308693819,1,36.6998812459,-77.4313641101,38000,450
308693819,2,38.851944,-77.0375,17000,450
308693828,1,32.0466440461,-94.6812794224,38000,450
308693828,2,32.897449,-97.040653,17000,450
308693843,1,38.6256420472,-75.0202476251,38000,450
308693843,2,40.68987,-74.17821,17000,450
308693880,0,32.9122504416,-114.1388092,38000,450
308693880,1,33.5124450389,-115.878918427,38000,450
308693880,2,33.9425,-118.408056,17000,450
308693890,1,38.6218692648,-73.4750147164,38000,450
308693890,2,40.77392,-73.872002,17000,450
308693914,1,40.0370651805,-86.6580441343,38000,450
308693914,2,41.98032,-87.902313,17000,450
308693931,0,38.0671649623,-116.134391203,38000,450
308693931,1,37.5942119462,-119.655865577,38000,450
308693931,2,37.615223,-122.389979,17000,450
308693932,1,37.615223,-122.389979,17000,450
308701145,1,33.6710851428,-104.615830956,38000,450
308701145,2,35.048665,-106.616704,17000,450
308701157,1,33.639975,-84.444032,17000,450
308701159,1,32.5093569189,-86.6327890027,38000,450
308701159,2,33.639975,-84.444032,17000,450
308701173,1,35.0361542736,-88.9652998798,38000,450
308701173,2,36.134773,-86.668042,17000,450
308701176,1,42.4401581243,-73.953390838,38000,450
308701176,2,42.369543,-71.020061,17000,450
308701216,1,36.873503755,-78.1722392294,38000,450
308701216,2,38.851944,-77.0375,17000,450
308701222,1,39.849312,-104.673829,17000,450
308701241,1,39.3131516399,-76.2556466302,38000,450
308701241,2,40.68987,-74.17821,17000,450
308701255,0,38.7535649867,-76.5558814149,38000,450
308701255,1,39.1365605811,-75.7329768263,38000,450
308701255,2,40.643772,-73.781993,17000,450
308701262,1,34.0147069862,-115.796450102,38000,450
308701262,2,33.9425,-118.408056,17000,450
308701284,1,39.8648364687,-88.999823084,38000,450
308701284,2,41.788455,-87.741819,17000,450
308701308,1,32.851192598,-109.534665894,38000,450
308701308,2,33.43653,-112.007268,17000,450
308701325,1,36.6101087925,-90.9016634698,38000,450
308701325,2,38.742766,-90.366061,17000,450
308701969,1,39.6854329127,-101.874781597,38000,450
308701969,2,39.849312,-104.673829,17000,450
308701977,1,33.210995538,-94.4659762342,38000,450
308701977,2,32.897449,-97.040653,17000,450
308701979,1,33.7807244577,-94.6330980353,38000,450
308701979,2,32.897449,-97.040653,17000,450
308702028,1,31.0727071025,-93.1270798144,38000,450
308702028,2,29.986679,-95.338111,17000,450
308702059,1,34.6844528538,-115.903332521,38000,450
308702059,2,33.9425,-118.408056,17000,450
308702067,1,34.5671962731,-115.809983369,38000,450
308702067,2,33.9425,-118.408056,17000,450
308702175,0,32.7605971842,-114.072836391,38000,450
308702175,1,33.1759448946,-114.608870658,38000,450
308702175,2,32.7319,-117.197312,17000,450
308702189,0,43.6261534508,-98.4347110908,38000,450
308702189,1,47.0711783404,-119.241033744,38000,450
308702189,2,47.44443,-122.300497,17000,450
308702190,1,37.9654413789,-119.675597143,38000,450
308702190,2,37.615223,-122.389979,17000,450
308702198,1,37.615223,-122.389979,17000,450
308702199,1,37.7730461823,-119.619882369,38000,450
308702199,2,37.615223,-122.389979,17000,450
308702211,1,38.742766,-90.366061,17000,450
308702259,1,32.6663263292,-86.7292176022,38000,450
308702259,2,33.639975,-84.444032,17000,450
308702296,1,34.7915240295,-88.715248116,38000,450
308702296,2,36.134773,-86.668042,17000,450
308702327,1,39.920459928,-83.8101258607,38000,450
308702327,2,41.411675,-81.834693,17000,450
308702339,1,34.2302454774,-83.2730617759,38000,450
308702339,2,35.220969,-80.944215,17000,450
308702346,1,38.5749107522,-84.9281289912,38000,450
308702346,2,39.993926,-82.890979,17000,450
308702383,1,38.1731371619,-102.96465753,38000,450
308702383,2,39.849312,-104.673829,17000,450
308702405,1,32.897449,-97.040653,17000,450
308702418,1,40.5136555455,-85.0719085393,38000,450
308702418,2,42.208343,-83.357175,17000,450
308702420,1,40.5363399583,-85.1032858579,38000,450
308702420,2,42.208343,-83.357175,17000,450
308702433,1,39.7058058667,-76.6727861385,38000,450
308702433,2,40.68987,-74.17821,17000,450
308702439,1,41.0641871513,-77.0120783635,38000,450
308702439,2,40.68987,-74.17821,17000,450
308702443,1,26.7203303424,-82.4812738436,38000,450
308702443,2,26.072747,-80.140029,17000,450
308702473,1,37.65039126,-79.5636333867,38000,450
308702473,2,38.953381,-77.447712,17000,450
308702483,1,38.0248699627,-87.977874867,38000,450
308702483,2,39.714975,-86.296213,17000,450
308702494,1,40.643772,-73.781993,17000,450
308702506,0,33.5118249785,-114.222888388,38000,450
308702506,1,33.556894667,-115.85836858,38000,450
308702506,2,33.9425,-118.408056,17000,450
308702513,1,33.7130366779,-115.818466065,38000,450
308702513,2,33.9425,-118.408056,17000,450
308702515,1,33.9596502334,-115.796292039,38000,450
308702515,2,33.9425,-118.408056,17000,450
308702537,0,38.7738465253,-76.5938928618,38000,450
308702537,1,39.2100615874,-75.7554519687,38000,450
308702537,2,40.77392,-73.872002,17000,450
308702569,1,37.140967804,-95.0680677959,38000,450
308702569,2,39.297695,-94.716287,17000,450
308702578,1,28.6723132453,-83.7734904795,38000,450
308702578,2,28.431639,-81.308286,17000,450
308702582,1,33.4714144766,-91.7694113263,38000,450
308702582,2,35.044702,-89.981659,17000,450
308702625,1,42.737457423,-93.6699418456,38000,450
308702625,2,44.881234,-93.203111,17000,450
308702634,1,29.927688622,-92.7557130808,38000,450
308702634,2,29.984223,-90.255969,17000,450
308702669,1,40.0600019314,-89.1988382405,38000,450
308702669,2,41.98032,-87.902313,17000,450
308702680,1,41.98032,-87.902313,17000,450
308702732,0,31.9855074597,-112.844707729,38000,450
308702732,1,32.4167658846,-114.679738433,38000,450
308702732,2,32.7319,-117.197312,17000,450
308702744,1,36.8370035592,-87.8403198412,38000,450
308702744,2,38.186106,-85.741758,17000,450
308702753,0,35.1114518708,-118.282308619,38000,450
308702753,1,36.6633312856,-120.00900186,38000,450
308702753,2,37.615223,-122.389979,17000,450
308702755,1,37.8585310857,-119.66465378,38000,450
308702755,2,37.615223,-122.389979,17000,450
308702761,1,37.9257782227,-119.670159162,38000,450
308702761,2,37.615223,-122.389979,17000,450
308702763,0,37.4327242142,-117.893216564,38000,450
308702763,1,36.8849827146,-119.920227849,38000,450
308702763,2,37.615223,-122.389979,17000,450
308702804,1,34.0238100515,-96.1487756013,38000,450
308702804,2,36.189265,-95.889037,17000,450
308703723,1,39.6210341949,-79.6627017818,38000,450
308703723,2,38.851944,-77.0375,17000,450
308703763,1,40.6772417527,-76.6390917413,38000,450
308703763,2,40.643772,-73.781993,17000,450
308703776,1,30.4218851105,-82.3518666216,38000,450
308703776,2,28.431639,-81.308286,17000,450
308703813,1,39.874972,-75.249071,17000,450
308705492,1,35.0799387651,-82.4315471079,38000,450
308705492,2,33.639975,-84.444032,17000,450
308705625,1,28.1858872524,-79.5404067793,38000,450
308705625,2,26.072747,-80.140029,17000,450
308705695,1,34.4715620631,-115.812211254,38000,450
308705695,2,33.9425,-118.408056,17000,450
308705697,1,34.332416413,-115.715740163,38000,450
308705697,2,33.9425,-118.408056,17000,450
308705700,1,34.4415175564,-115.745476799,38000,450
308705700,2,33.9425,-118.408056,17000,450
308705701,1,33.9425,-118.408056,17000,450
308705706,1,34.720591152,-115.921127233,38000,450
308705706,2,33.9425,-118.408056,17000,450
308705709,1,34.5168493249,-115.796946872,38000,450
308705709,2,33.9425,-118.408056,17000,450
308705711,1,34.6063833839,-115.869805385,38000,450
308705711,2,33.9425,-118.408056,17000,450
308705712,1,34.5409625556,-115.807568315,38000,450
308705712,2,33.9425,-118.408056,17000,450
308705721,1,33.9425,-118.408056,17000,450
308705783,1,27.9720711056,-80.1579207842,38000,450
308705783,2,25.796549,-80.275614,17000,450
308705826,1,28.7763989885,-79.3806312156,38000,450
308705826,2,26.688618,-80.090697,17000,450
308705839,1,34.6618168789,-109.830091754,38000,450
308705839,2,33.43653,-112.007268,17000,450
308705910,1,37.8691445347,-119.656498919,38000,450
308705910,2,37.615223,-122.389979,17000,450
308705913,1,37.844721235,-119.644656825,38000,450
308705913,2,37.615223,-122.389979,17000,450
308705914,1,37.615223,-122.389979,17000,450
308705917,1,37.8493600162,-119.643971396,38000,450
308705917,2,37.615223,-122.389979,17000,450
308705919,1,37.9749562795,-119.609224254,38000,450
308705919,2,37.615223,-122.389979,17000,450
308705943,1,40.698578994,-109.128290315,38000,450
308705943,2,40.785596,-111.980673,17000,450
308705945,1,40.7748526016,-109.110502427,38000,450
308705945,2,40.785596,-111.980673,17000,450
308710851,1,34.4098775792,-86.8926928381,38000,450
308710851,2,33.639975,-84.444032,17000,450
308710853,1,33.7446960012,-87.0647351734,38000,450
308710853,2,33.639975,-84.444032,17000,450
308710854,0,33.9233162967,-106.549192014,38000,450
308710854,1,33.6853655591,-87.0613503646,38000,450
308710854,2,33.639975,-84.444032,17000,450
308710855,1,33.9694697318,-87.0429770873,38000,450
308710855,2,33.639975,-84.444032,17000,450
308710877,1,35.9709455078,-89.3278796697,38000,450
308710877,2,36.134773,-86.668042,17000,450
308710883,1,42.350236095,-73.9580761888,38000,450
308710883,2,42.369543,-71.020061,17000,450
308710885,1,42.7007032853,-73.929214636,38000,450
308710885,2,42.369543,-71.020061,17000,450
308710890,1,42.3358780855,-73.950630498,38000,450
308710890,2,42.369543,-71.020061,17000,450
308710891,1,42.3945983791,-73.9603761615,38000,450
308710891,2,42.369543,-71.020061,17000,450
308710894,1,39.2240973398,-79.4716268262,38000,450
308710894,2,39.180862,-76.667548,17000,450
308710906,1,40.9323100764,-84.5489258879,38000,450
308710906,2,41.411675,-81.834693,17000,450
308710910,1,35.4345905665,-83.608608856,38000,450
308710910,2,35.220969,-80.944215,17000,450
308710912,1,35.8429394065,-83.4958990782,38000,450
308710912,2,35.220969,-80.944215,17000,450
308710914,1,39.7423009006,-85.6628382129,38000,450
308710914,2,39.993926,-82.890979,17000,450
308710915,1,39.7006694566,-85.6427834875,38000,450
308710915,2,39.993926,-82.890979,17000,450
308710918,1,38.8215593155,-87.4226311613,38000,450
308710918,2,39.055222,-84.661251,17000,450
308710920,1,39.1037154552,-79.8263915674,38000,450
308710920,2,38.851944,-77.0375,17000,450
308710924,1,38.7296675634,-107.066069597,38000,450
308710924,2,39.849312,-104.673829,17000,450
308710932,0,34.7771664069,-116.398523333,38000,450
308710932,1,38.8473380856,-107.093233792,38000,450
308710932,2,39.849312,-104.673829,17000,450
308710941,1,38.896996203,-107.136049644,38000,450
308710941,2,39.849312,-104.673829,17000,450
308710954,0,31.940981012,-106.006858403,38000,450
308710954,1,32.9099947781,-99.6239831743,38000,450
308710954,2,32.897449,-97.040653,17000,450
308710955,1,32.6092321801,-99.585597109,38000,450
308710955,2,32.897449,-97.040653,17000,450
308710971,1,41.9838635959,-86.2347706423,38000,450
308710971,2,42.208343,-83.357175,17000,450
308710977,1,32.3558034754,-108.883525441,38000,450
308710977,2,31.798853,-106.394992,17000,450
308710980,1,40.7937195636,-77.053466025,38000,450
308710980,2,40.68987,-74.17821,17000,450
308710982,1,41.3159927754,-76.9326247455,38000,450
308710982,2,40.68987,-74.17821,17000,450
308710989,1,40.5098557405,-77.0090101623,38000,450
308710989,2,40.68987,-74.17821,17000,450
308710993,1,40.7707455169,-77.0560935104,38000,450
308710993,2,40.68987,-74.17821,17000,450
308711005,1,26.5678235302,-82.5874847572,38000,450
308711005,2,26.072747,-80.140029,17000,450
308711050,1,38.7171984098,-80.1832941489,38000,450
308711050,2,38.953381,-77.447712,17000,450
308711054,1,38.98594578,-80.2449811689,38000,450
308711054,2,38.953381,-77.447712,17000,450
308711056,1,39.1015051161,-80.2532558252,38000,450
308711056,2,38.953381,-77.447712,17000,450
308711057,1,38.7440375777,-80.2017010068,38000,450
308711057,2,38.953381,-77.447712,17000,450
308711060,1,39.6030534286,-80.1432849089,38000,450
308711060,2,38.953381,-77.447712,17000,450
308711069,0,33.4579903908,-113.968071146,38000,450
308711069,1,30.4125461095,-97.843279454,38000,450
308711069,2,29.986679,-95.338111,17000,450
308711074,1,30.2263618207,-97.8328333521,38000,450
308711074,2,29.986679,-95.338111,17000,450
308711087,0,34.7699948652,-116.24625722,38000,450
308711087,1,39.2566487264,-88.962709523,38000,450
308711087,2,39.714975,-86.296213,17000,450
308711088,1,39.2195884817,-88.9689627693,38000,450
308711088,2,39.714975,-86.296213,17000,450
308711092,1,40.3845606525,-76.5796941802,38000,450
308711092,2,40.643772,-73.781993,17000,450
308711095,1,40.906825556,-76.6646423711,38000,450
308711095,2,40.643772,-73.781993,17000,450
308711099,1,40.4836947653,-76.6142344765,38000,450
308711099,2,40.643772,-73.781993,17000,450
308711105,1,40.8626561542,-76.6668791376,38000,450
308711105,2,40.643772,-73.781993,17000,450
308711109,1,40.643772,-73.781993,17000,450
308711117,1,41.253298449,-76.5499409402,38000,450
308711117,2,40.643772,-73.781993,17000,450
308711118,1,41.4608067184,-76.4445166559,38000,450
308711118,2,40.643772,-73.781993,17000,450
308711120,1,41.1557499815,-76.5945899545,38000,450
308711120,2,40.643772,-73.781993,17000,450
308711181,1,38.7982645583,-97.4086321758,38000,450
308711181,2,39.297695,-94.716287,17000,450
308711184,1,38.8174689905,-97.4231552046,38000,450
308711184,2,39.297695,-94.716287,17000,450
308711185,1,28.7697074734,-83.7817680057,38000,450
308711185,2,28.431639,-81.308286,17000,450
308711186,0,31.034366629,-86.9382634943,38000,450
308711186,1,29.3246572624,-83.6209836249,38000,450
308711186,2,28.431639,-81.308286,17000,450
308711188,0,32.0209174591,-105.7217439,38000,450
308711188,1,28.8193483343,-83.8046292868,38000,450
308711188,2,28.431639,-81.308286,17000,450
308711189,1,28.7546395832,-83.7697833278,38000,450
308711189,2,28.431639,-81.308286,17000,450
308711193,1,40.867624174,-90.3415788438,38000,450
308711193,2,41.788455,-87.741819,17000,450
308711197,1,35.2927847582,-92.6283171517,38000,450
308711197,2,35.044702,-89.981659,17000,450
308711212,0,33.4355185806,-113.924254454,38000,450
308711212,1,26.3267872412,-82.7090517395,38000,450
308711212,2,25.796549,-80.275614,17000,450
308711214,1,26.3530566616,-82.6615286757,38000,450
308711214,2,25.796549,-80.275614,17000,450
308711215,1,26.5085024523,-82.5881139218,38000,450
308711215,2,25.796549,-80.275614,17000,450
308711216,1,42.2834990257,-90.6217521305,38000,450
308711216,2,42.947639,-87.90295,17000,450
308711227,0,34.8392675226,-116.198439183,38000,450
308711227,1,43.8158662827,-95.6694748285,38000,450
308711227,2,44.881234,-93.203111,17000,450
308711233,1,29.984223,-90.255969,17000,450
308711274,1,41.363776931,-90.5817315676,38000,450
308711274,2,41.98032,-87.902313,17000,450
308711279,1,41.98032,-87.902313,17000,450
308711281,1,41.3975064736,-90.6030700203,38000,450
308711281,2,41.98032,-87.902313,17000,450
308711283,1,42.4104747657,-90.7698682334,38000,450
308711283,2,41.98032,-87.902313,17000,450
